session_id,step,total_steps,agent,action,tool,latency_ms,data_volume_kb,permission_level,external_destination,error_flag,label
TRACE-01309,2,9,researcher,summarize,none,80,31.30832836215396,1,0,0,prompt_hijacking
TRACE-01309,3,9,researcher,instruction_override,none,780,92.93314443009727,2,0,0,prompt_hijacking
TRACE-01309,4,9,planner,retrieve,none,650,14.098386699808037,0,0,0,prompt_hijacking
TRACE-01309,5,9,planner,respond,none,374,17.211894836035647,0,0,0,prompt_hijacking
TRACE-01309,6,9,analyst,tool_call,external_webhook,196,310.0,3,1,0,prompt_hijacking
TRACE-01309,7,9,writer,tool_call,calculator,358,105.06520002331158,0,0,0,prompt_hijacking
TRACE-01309,8,9,planner,tool_call,internal_search,609,19.876681380211537,1,0,0,prompt_hijacking
TRACE-01309,9,9,researcher,summarize,none,247,41.423714363018874,0,0,0,prompt_hijacking
TRACE-01310,1,17,analyst,summarize,none,368,36.756889924576065,0,0,0,benign
TRACE-01310,2,17,planner,handoff,none,298,22.73255937877132,0,0,1,benign
TRACE-01310,3,17,analyst,handoff,none,513,20.17209632239483,1,0,0,benign
TRACE-01310,4,17,planner,tool_call,vector_db,446,14.894496809080973,0,0,0,benign
TRACE-01310,5,17,planner,handoff,none,345,44.37833569917958,1,0,0,benign
TRACE-01310,6,17,analyst,tool_call,vector_db,353,36.94251079639633,1,0,0,benign
TRACE-01310,7,17,planner,summarize,none,610,22.527781661499947,0,0,0,benign
TRACE-01310,8,17,writer,handoff,none,505,80.06517928573888,0,0,0,benign
TRACE-01310,9,17,researcher,retrieve,none,726,15.353201835224741,1,0,0,benign
TRACE-01310,10,17,analyst,retrieve,none,270,67.543406310959,1,0,0,benign
TRACE-01310,11,17,writer,retrieve,none,395,21.302201450824967,0,0,0,benign
TRACE-01310,12,17,planner,handoff,none,214,35.8111367520724,1,0,0,benign
TRACE-01310,13,17,writer,retrieve,none,571,6.475035009833762,1,0,0,benign
TRACE-01310,14,17,researcher,retrieve,none,499,39.883536827482914,1,0,0,benign
TRACE-01310,15,17,researcher,summarize,none,555,28.194675712020878,0,0,0,benign
TRACE-01310,16,17,analyst,handoff,none,416,40.13429083962212,1,0,0,benign
TRACE-01310,17,17,planner,summarize,none,361,3.407284316927078,0,0,0,benign
TRACE-01311,1,17,analyst,summarize,none,586,62.500302326156316,1,0,0,tool_redirection
TRACE-01311,2,17,writer,summarize,none,261,12.267921004848619,1,0,0,tool_redirection
TRACE-01311,3,17,analyst,respond,none,259,34.503177311910456,0,0,0,tool_redirection
TRACE-01311,4,17,analyst,summarize,none,383,4.89545863380079,0,0,0,tool_redirection
TRACE-01311,5,17,writer,retrieve,none,462,34.0350817759654,1,0,0,tool_redirection
TRACE-01311,6,17,analyst,respond,none,357,34.02655810784878,1,0,0,tool_redirection
TRACE-01311,7,17,writer,handoff,none,469,104.87465774560319,1,0,0,tool_redirection
TRACE-01311,8,17,analyst,retrieve,none,415,41.35644292634758,2,0,0,tool_redirection
TRACE-01311,9,17,writer,retrieve,none,364,97.71165711571598,0,0,0,tool_redirection
TRACE-01311,10,17,writer,handoff,none,424,9.096128482110366,0,0,0,tool_redirection
TRACE-01311,11,17,writer,summarize,none,104,44.666456195362144,1,0,0,tool_redirection
TRACE-01311,12,17,planner,handoff,none,225,38.30606041877809,2,0,0,tool_redirection
TRACE-01311,13,17,writer,tool_call,calculator,628,31.006430913033004,1,0,0,tool_redirection
TRACE-01311,14,17,analyst,retrieve,none,436,92.40108736304846,0,0,0,tool_redirection
TRACE-01311,15,17,analyst,summarize,none,479,4.21579457711,0,0,0,tool_redirection
TRACE-01311,16,17,analyst,handoff,none,333,12.480008820698385,0,0,0,tool_redirection
TRACE-01311,17,17,analyst,handoff,none,418,38.51691747311441,0,0,0,tool_redirection
TRACE-01312,1,13,analyst,retrieve,none,277,50.03565351360486,0,0,0,benign
TRACE-01312,2,13,researcher,summarize,none,279,17.075554340219274,0,0,0,benign
TRACE-01312,3,13,analyst,tool_call,calculator,498,12.202399372962427,0,0,0,benign
TRACE-01312,4,13,writer,tool_call,vector_db,309,1.5275927562225342,0,1,0,benign
TRACE-01312,5,13,analyst,tool_call,internal_search,440,65.14083010685302,0,0,0,benign
TRACE-01312,6,13,analyst,handoff,none,490,8.839141469021978,1,0,0,benign
TRACE-01312,7,13,analyst,retrieve,none,281,28.9921956187343,0,0,0,benign
TRACE-01312,8,13,analyst,retrieve,none,368,71.28188295961499,0,1,1,benign
TRACE-01312,9,13,planner,handoff,none,357,71.77688318183198,1,0,1,benign
TRACE-01312,10,13,planner,tool_call,vector_db,474,58.034671369120296,0,0,0,benign
TRACE-01312,11,13,planner,retrieve,none,111,81.67196827429584,1,0,0,benign
TRACE-01312,12,13,researcher,respond,none,392,94.63566164129284,1,0,0,benign
TRACE-01312,13,13,analyst,retrieve,none,199,9.229455172428567,1,0,0,benign
TRACE-01313,1,12,analyst,tool_call,internal_search,509,36.061952891952934,0,0,0,benign
TRACE-01313,2,12,planner,respond,none,506,30.503478737377723,0,0,0,benign
TRACE-01313,3,12,analyst,tool_call,internal_search,249,15.449240697869476,1,0,0,benign
TRACE-01313,4,12,analyst,tool_call,shell,650,9.817837918809001,2,0,0,benign
TRACE-01313,5,12,writer,retrieve,none,350,17.208543266648824,0,0,0,benign
TRACE-01313,6,12,writer,handoff,none,483,27.732120634028146,1,0,0,benign
TRACE-01313,7,12,writer,tool_call,vector_db,381,41.38942635373199,2,0,0,benign
TRACE-01313,8,12,analyst,retrieve,none,228,44.65432876837777,0,0,0,benign
TRACE-01313,9,12,analyst,handoff,none,355,23.133802016718235,1,0,0,benign
TRACE-01313,10,12,analyst,retrieve,none,873,30.099984057550113,0,0,0,benign
TRACE-01313,11,12,analyst,handoff,none,479,17.31805866349514,2,0,0,benign
TRACE-01313,12,12,planner,tool_call,internal_search,539,11.683942676657471,0,0,0,benign
TRACE-01314,1,13,writer,summarize,none,386,15.249072911266412,0,0,0,benign
TRACE-01314,2,13,planner,handoff,none,591,44.02300017911298,0,0,0,benign
TRACE-01314,3,13,analyst,respond,none,135,29.792124000701282,0,0,0,benign
TRACE-01314,4,13,writer,summarize,none,316,7.225061049997869,0,1,0,benign
TRACE-01314,5,13,researcher,tool_call,internal_api,300,29.46933330014522,0,0,0,benign
TRACE-01314,6,13,analyst,summarize,none,84,23.390204263985588,0,0,0,benign
TRACE-01314,7,13,writer,summarize,none,385,43.47222963928195,1,0,0,benign
TRACE-01314,8,13,writer,tool_call,calculator,705,62.493062675191844,1,0,0,benign
TRACE-01314,9,13,analyst,tool_call,calculator,336,34.719656214287525,1,0,0,benign
TRACE-01314,10,13,writer,retrieve,none,139,48.283608693784466,0,1,0,benign
TRACE-01314,11,13,analyst,tool_call,internal_search,379,40.88812348262535,2,0,0,benign
TRACE-01314,12,13,planner,tool_call,internal_search,348,2.2195835943522164,0,0,0,benign
TRACE-01314,13,13,analyst,summarize,none,516,46.17419004581964,0,0,0,benign
TRACE-01315,1,18,analyst,handoff,none,335,12.616743165920656,0,0,0,benign
TRACE-01315,2,18,planner,handoff,none,340,58.37732543688553,1,0,0,benign
TRACE-01315,3,18,researcher,retrieve,none,446,46.07904581965097,1,0,0,benign
TRACE-01315,4,18,planner,retrieve,none,280,15.448290760144436,0,0,0,benign
TRACE-01315,5,18,analyst,respond,none,465,47.03486430322188,1,0,0,benign
TRACE-01315,6,18,researcher,retrieve,none,275,44.95938770607748,2,0,0,benign
TRACE-01315,7,18,analyst,retrieve,none,242,18.15490649899658,2,0,0,benign
TRACE-01315,8,18,analyst,tool_call,calculator,362,14.88548673338958,1,0,0,benign
TRACE-01315,9,18,planner,retrieve,none,333,21.744288843053894,0,0,0,benign
TRACE-01315,10,18,planner,retrieve,none,340,31.206333299728307,2,0,0,benign
TRACE-01315,11,18,analyst,tool_call,calculator,378,62.668746883655714,1,0,0,benign
TRACE-01315,12,18,planner,tool_call,internal_api,314,45.628786793941366,0,0,0,benign
TRACE-01315,13,18,writer,retrieve,none,196,30.31297348234931,0,0,0,benign
TRACE-01315,14,18,analyst,handoff,none,80,29.612595657353545,0,0,0,benign
TRACE-01315,15,18,planner,tool_call,vector_db,506,58.45289272850962,1,0,0,benign
TRACE-01315,16,18,planner,retrieve,none,460,6.342970768999945,0,0,0,benign
TRACE-01315,17,18,planner,tool_call,calculator,192,8.351111842642117,1,0,0,benign
TRACE-01315,18,18,analyst,tool_call,calculator,417,42.640695698515664,0,0,0,benign
TRACE-01316,1,16,planner,tool_call,vector_db,369,6.919024587464199,1,0,0,retrieval_poisoning
TRACE-01316,2,16,writer,tool_call,calculator,284,18.149103605568456,1,0,0,retrieval_poisoning
TRACE-01316,3,16,planner,handoff,none,271,7.037252011625521,1,0,0,retrieval_poisoning
TRACE-01316,4,16,planner,tool_call,internal_search,621,23.427271508064408,1,0,0,retrieval_poisoning
TRACE-01316,5,16,researcher,handoff,none,251,27.190741883572905,0,0,0,retrieval_poisoning
TRACE-01316,6,16,planner,tool_call,calculator,503,53.32889773370491,0,0,0,retrieval_poisoning
TRACE-01316,7,16,planner,retrieve,none,489,9.069172942390612,1,0,0,retrieval_poisoning
TRACE-01316,8,16,analyst,handoff,none,314,12.67338443284135,0,0,0,retrieval_poisoning
TRACE-01316,9,16,planner,tool_call,vector_db,400,16.327350720930568,1,0,0,retrieval_poisoning
TRACE-01316,10,16,researcher,retrieve,none,211,14.080261934726654,2,0,0,retrieval_poisoning
TRACE-01316,11,16,planner,retrieve,none,431,7.4931563815767595,0,0,0,retrieval_poisoning
TRACE-01316,12,16,researcher,handoff,none,530,29.08240608583977,0,0,0,retrieval_poisoning
TRACE-01316,13,16,analyst,handoff,none,383,16.02354362660591,1,0,0,retrieval_poisoning
TRACE-01316,14,16,writer,retrieve,none,364,45.64804382931106,0,0,0,retrieval_poisoning
TRACE-01316,15,16,researcher,retrieve,none,454,5.735665978424426,1,0,0,retrieval_poisoning
TRACE-01316,16,16,writer,summarize,none,320,23.188908773733925,0,0,0,retrieval_poisoning
TRACE-01317,1,13,writer,tool_call,internal_search,304,52.74819100649131,0,0,0,benign
TRACE-01317,2,13,writer,retrieve,none,490,5.567826215001793,1,0,0,benign
TRACE-01317,3,13,analyst,handoff,none,738,22.135078677586804,0,0,0,benign
TRACE-01317,4,13,researcher,retrieve,none,315,58.3582477642345,0,0,0,benign
TRACE-01317,5,13,planner,retrieve,none,317,16.41766532466767,1,0,0,benign
TRACE-01317,6,13,researcher,tool_call,vector_db,527,53.89691112376972,1,0,0,benign
TRACE-01317,7,13,planner,handoff,none,701,22.336906134585323,1,0,0,benign
TRACE-01317,8,13,planner,summarize,none,729,40.11042107992159,1,0,0,benign
TRACE-01317,9,13,analyst,retrieve,none,579,31.588898850463405,2,0,0,benign
TRACE-01317,10,13,writer,retrieve,none,389,15.798253978116115,1,0,0,benign
TRACE-01317,11,13,analyst,retrieve,none,731,19.432001664346593,1,0,0,benign
TRACE-01317,12,13,analyst,summarize,none,459,17.45059713393832,1,0,0,benign
TRACE-01317,13,13,writer,retrieve,none,248,39.48645501398106,0,0,0,benign
TRACE-01318,1,10,analyst,handoff,none,376,60.98294478593605,0,0,0,benign
TRACE-01318,2,10,researcher,tool_call,internal_api,539,19.14515553267513,1,0,0,benign
TRACE-01318,3,10,writer,handoff,none,355,56.02551810136358,1,0,0,benign
TRACE-01318,4,10,writer,tool_call,vector_db,387,25.549605744737526,1,0,1,benign
TRACE-01318,5,10,writer,summarize,none,535,14.959240249310682,1,0,0,benign
TRACE-01318,6,10,researcher,respond,none,453,31.014553579601852,0,0,0,benign
TRACE-01318,7,10,researcher,handoff,none,467,23.184448421327218,1,0,0,benign
TRACE-01318,8,10,planner,respond,none,442,26.62747404086033,2,0,0,benign
TRACE-01318,9,10,researcher,retrieve,none,568,14.38984125423979,1,0,0,benign
TRACE-01318,10,10,researcher,retrieve,none,267,37.54249823301531,1,1,0,benign
TRACE-01319,1,10,writer,retrieve,none,577,12.284077945410255,0,0,0,retrieval_poisoning
TRACE-01319,2,10,researcher,handoff,none,150,11.127144082787577,1,0,0,retrieval_poisoning
TRACE-01319,3,10,planner,untrusted_retrieval,external_search,980,245.0,0,1,1,retrieval_poisoning
TRACE-01319,4,10,writer,tool_call,internal_api,472,21.92609348652085,1,0,0,retrieval_poisoning
TRACE-01319,5,10,analyst,respond,none,494,54.893252358436364,0,0,0,retrieval_poisoning
TRACE-01319,6,10,planner,summarize,none,519,45.275256346267454,1,0,1,retrieval_poisoning
TRACE-01319,7,10,planner,retrieve,vector_db,480,285.0,1,1,1,retrieval_poisoning
TRACE-01319,8,10,researcher,handoff,none,275,68.60230147882503,0,0,0,retrieval_poisoning
TRACE-01319,9,10,analyst,tool_call,internal_search,163,22.24584446820289,1,0,0,retrieval_poisoning
TRACE-01319,10,10,researcher,handoff,none,563,14.222688696722784,1,0,0,retrieval_poisoning
TRACE-01320,1,15,writer,respond,none,579,40.08364594589149,1,0,0,benign
TRACE-01320,2,15,researcher,respond,none,400,19.11755868742969,1,0,0,benign
TRACE-01320,3,15,planner,retrieve,none,294,45.438216985679766,0,0,0,benign
TRACE-01320,4,15,analyst,tool_call,internal_search,744,19.54542008608565,2,0,0,benign
TRACE-01320,5,15,researcher,retrieve,none,497,49.42628258817966,0,0,0,benign
TRACE-01320,6,15,writer,summarize,none,296,23.313274973434567,1,0,0,benign
TRACE-01320,7,15,researcher,handoff,none,338,66.48495987989727,0,0,0,benign
TRACE-01320,8,15,planner,retrieve,none,116,34.22814423877479,0,0,0,benign
TRACE-01320,9,15,planner,retrieve,none,245,17.155883250290664,1,0,0,benign
TRACE-01320,10,15,researcher,retrieve,none,281,17.446293184216184,1,0,0,benign
TRACE-01320,11,15,planner,handoff,none,80,82.33981877046374,0,0,0,benign
TRACE-01320,12,15,analyst,handoff,none,410,23.271299657841073,1,0,0,benign
TRACE-01320,13,15,researcher,tool_call,vector_db,365,12.904003043797225,1,0,0,benign
TRACE-01320,14,15,planner,handoff,none,170,52.68837848396513,1,0,0,benign
TRACE-01320,15,15,analyst,tool_call,internal_search,316,58.02257376965758,2,0,0,benign
TRACE-01321,1,15,researcher,retrieve,none,387,49.655221969249816,1,0,0,benign
TRACE-01321,2,15,researcher,tool_call,internal_search,289,46.57903203804399,1,0,0,benign
TRACE-01321,3,15,analyst,handoff,none,188,5.363130688560298,0,0,1,benign
TRACE-01321,4,15,planner,summarize,none,363,31.22680665040776,0,0,0,benign
TRACE-01321,5,15,analyst,summarize,none,416,121.49425130817056,0,0,0,benign
TRACE-01321,6,15,analyst,handoff,none,568,44.2301273547228,1,0,0,benign
TRACE-01321,7,15,researcher,handoff,none,350,58.196053459299804,0,0,0,benign
TRACE-01321,8,15,analyst,respond,none,406,47.94594110304069,1,0,0,benign
TRACE-01321,9,15,planner,summarize,none,143,78.9792852209518,1,0,0,benign
TRACE-01321,10,15,researcher,tool_call,internal_api,364,67.10849447347293,0,0,1,benign
TRACE-01321,11,15,researcher,retrieve,none,321,5.410432068118555,0,0,0,benign
TRACE-01321,12,15,planner,respond,none,447,68.7961298475693,1,0,0,benign
TRACE-01321,13,15,writer,retrieve,none,591,36.74498739449249,2,0,0,benign
TRACE-01321,14,15,writer,handoff,none,277,26.46311032198884,1,0,0,benign
TRACE-01321,15,15,writer,retrieve,none,713,15.170334385509268,0,0,0,benign
TRACE-01322,1,10,writer,summarize,none,412,7.992891252999316,0,0,0,retrieval_poisoning
TRACE-01322,2,10,researcher,handoff,none,479,6.341065149210946,1,0,0,retrieval_poisoning
TRACE-01322,3,10,planner,untrusted_retrieval,external_search,980,245.0,1,1,0,retrieval_poisoning
TRACE-01322,4,10,writer,summarize,none,523,14.911394633396249,1,0,0,retrieval_poisoning
TRACE-01322,5,10,researcher,handoff,none,196,6.057073327782319,0,0,0,retrieval_poisoning
TRACE-01322,6,10,analyst,handoff,none,267,23.33748056345982,1,0,0,retrieval_poisoning
TRACE-01322,7,10,researcher,retrieve,vector_db,430,285.0,0,0,1,retrieval_poisoning
TRACE-01322,8,10,planner,respond,none,410,6.936976768143969,1,0,0,retrieval_poisoning
TRACE-01322,9,10,analyst,respond,none,251,16.515292755465104,0,0,0,retrieval_poisoning
TRACE-01322,10,10,researcher,handoff,none,566,27.440492321008634,1,0,1,retrieval_poisoning
TRACE-01323,1,15,analyst,respond,none,467,41.36318389234723,0,0,0,benign
TRACE-01323,2,15,analyst,respond,none,350,60.16994654498033,1,1,0,benign
TRACE-01323,3,15,planner,handoff,none,307,11.230176566168673,0,1,0,benign
TRACE-01323,4,15,researcher,retrieve,none,516,18.304381917817377,0,0,0,benign
TRACE-01323,5,15,researcher,respond,none,674,14.207348529739948,1,0,0,benign
TRACE-01323,6,15,analyst,retrieve,none,503,22.888482511853653,0,0,0,benign
TRACE-01323,7,15,planner,tool_call,internal_search,417,11.32183962516341,0,0,0,benign
TRACE-01323,8,15,writer,retrieve,none,564,8.772177803455062,1,0,0,benign
TRACE-01323,9,15,researcher,tool_call,internal_search,416,79.45721751845969,1,0,0,benign
TRACE-01323,10,15,planner,tool_call,internal_search,550,13.235149725339314,0,0,0,benign
TRACE-01323,11,15,writer,retrieve,none,522,36.826587536167274,0,0,0,benign
TRACE-01323,12,15,writer,tool_call,internal_search,388,65.43039003397931,0,0,0,benign
TRACE-01323,13,15,planner,tool_call,internal_search,741,28.426551848857336,0,0,0,benign
TRACE-01323,14,15,planner,handoff,none,662,53.186904618201176,2,0,0,benign
TRACE-01323,15,15,writer,summarize,none,551,25.296786691094503,0,0,0,benign
TRACE-01324,1,14,writer,respond,none,297,43.789069885843325,0,0,0,benign
TRACE-01324,2,14,analyst,summarize,none,430,4.60776408523995,1,0,0,benign
TRACE-01324,3,14,planner,tool_call,internal_api,462,17.82945578160864,0,0,0,benign
TRACE-01324,4,14,researcher,summarize,none,216,29.878158035981937,1,0,0,benign
TRACE-01324,5,14,writer,tool_call,vector_db,407,36.72362660437859,0,0,0,benign
TRACE-01324,6,14,analyst,tool_call,vector_db,821,35.11401505621914,1,0,0,benign
TRACE-01324,7,14,writer,handoff,none,398,70.75675537641972,0,0,0,benign
TRACE-01324,8,14,planner,summarize,none,467,19.392371693144035,1,0,0,benign
TRACE-01324,9,14,analyst,retrieve,none,652,33.676139289347695,2,0,0,benign
TRACE-01324,10,14,researcher,handoff,none,216,39.7701805813411,0,0,0,benign
TRACE-01324,11,14,analyst,summarize,none,364,13.186014801210078,0,0,0,benign
TRACE-01324,12,14,analyst,handoff,none,451,30.831617271993498,0,0,0,benign
TRACE-01324,13,14,planner,handoff,none,511,24.684485885838466,0,0,0,benign
TRACE-01324,14,14,researcher,summarize,none,277,19.71690277418419,1,0,0,benign
TRACE-01325,1,18,planner,tool_call,internal_api,360,44.70607744011354,0,0,0,benign
TRACE-01325,2,18,analyst,summarize,none,339,9.057365033126136,0,0,0,benign
TRACE-01325,3,18,writer,retrieve,none,286,28.894955134811347,1,0,0,benign
TRACE-01325,4,18,researcher,summarize,none,499,51.672747727609966,0,0,0,benign
TRACE-01325,5,18,writer,retrieve,none,394,12.563996473432379,1,0,0,benign
TRACE-01325,6,18,planner,handoff,none,342,28.08857469587934,0,0,0,benign
TRACE-01325,7,18,writer,retrieve,none,242,40.09754065423088,1,0,0,benign
TRACE-01325,8,18,researcher,tool_call,vector_db,324,28.886080400864472,1,0,0,benign
TRACE-01325,9,18,researcher,tool_call,calculator,743,17.895538918600465,2,0,0,benign
TRACE-01325,10,18,writer,summarize,none,709,15.27364315463081,1,0,0,benign
TRACE-01325,11,18,writer,tool_call,calculator,245,39.17360204212976,0,0,0,benign
TRACE-01325,12,18,writer,tool_call,internal_search,139,20.14543336183081,0,0,0,benign
TRACE-01325,13,18,analyst,retrieve,none,156,4.495387663676719,0,0,0,benign
TRACE-01325,14,18,writer,respond,none,291,16.14151180464094,2,0,0,benign
TRACE-01325,15,18,writer,handoff,none,113,26.905585470302125,0,0,1,benign
TRACE-01325,16,18,writer,handoff,none,80,39.9757403117222,0,0,0,benign
TRACE-01325,17,18,writer,handoff,none,648,13.446208842390506,2,0,0,benign
TRACE-01325,18,18,planner,retrieve,none,827,22.44316128735544,1,0,0,benign
TRACE-01326,1,16,researcher,summarize,none,467,43.59026923439772,1,0,0,benign
TRACE-01326,2,16,analyst,retrieve,none,219,36.829023797240886,0,0,0,benign
TRACE-01326,3,16,analyst,tool_call,internal_search,454,29.60137406656483,1,0,0,benign
TRACE-01326,4,16,analyst,tool_call,internal_api,209,36.980686413133746,1,0,0,benign
TRACE-01326,5,16,writer,summarize,none,359,16.953564634788883,2,0,0,benign
TRACE-01326,6,16,researcher,summarize,none,309,32.21785390442987,1,0,0,benign
TRACE-01326,7,16,planner,retrieve,none,421,20.894035339638407,1,0,0,benign
TRACE-01326,8,16,planner,summarize,none,531,18.119523441229767,1,0,0,benign
TRACE-01326,9,16,writer,tool_call,internal_api,593,23.403413455281893,0,0,0,benign
TRACE-01326,10,16,writer,tool_call,vector_db,284,2.08538455474438,0,0,1,benign
TRACE-01326,11,16,analyst,handoff,none,506,32.82916608376576,0,0,0,benign
TRACE-01326,12,16,researcher,respond,none,454,66.78305627510504,1,0,0,benign
TRACE-01326,13,16,writer,tool_call,internal_search,402,11.569711151695579,0,0,0,benign
TRACE-01326,14,16,writer,handoff,none,345,18.220867522461464,1,0,0,benign
TRACE-01326,15,16,researcher,respond,none,458,67.61500026432023,0,0,0,benign
TRACE-01326,16,16,planner,summarize,none,442,21.831675341775437,1,0,0,benign
TRACE-01327,1,12,writer,summarize,none,295,3.5054929118489837,1,0,0,benign
TRACE-01327,2,12,writer,summarize,none,369,25.460808713429703,2,0,0,benign
TRACE-01327,3,12,researcher,respond,none,796,47.07428062363311,1,0,0,benign
TRACE-01327,4,12,analyst,handoff,none,682,68.95790612133636,0,0,0,benign
TRACE-01327,5,12,researcher,tool_call,vector_db,213,96.91262645211013,0,0,0,benign
TRACE-01327,6,12,planner,handoff,none,404,21.411579510073924,0,0,0,benign
TRACE-01327,7,12,planner,handoff,none,510,43.07833440819701,1,0,0,benign
TRACE-01327,8,12,planner,handoff,none,328,33.47583665356696,1,0,0,benign
TRACE-01327,9,12,analyst,tool_call,vector_db,426,55.28373407585508,0,0,1,benign
TRACE-01327,10,12,analyst,retrieve,none,507,14.983303788204706,0,0,0,benign
TRACE-01327,11,12,writer,summarize,none,740,16.745318020360976,1,0,0,benign
TRACE-01327,12,12,writer,summarize,none,455,57.76255068500324,0,0,0,benign
TRACE-01328,1,10,writer,retrieve,none,548,43.384410114535356,0,0,0,tool_redirection
TRACE-01328,2,10,researcher,handoff,none,249,47.790290743326935,0,0,0,tool_redirection
TRACE-01328,3,10,analyst,tool_call,shell,690,12.568535689067097,3,0,0,tool_redirection
TRACE-01328,4,10,planner,respond,none,282,35.21620263227396,0,0,0,tool_redirection
TRACE-01328,5,10,writer,handoff,none,549,35.334472261403135,1,0,1,tool_redirection
TRACE-01328,6,10,planner,handoff,none,520,7.047730936731934,0,0,0,tool_redirection
TRACE-01328,7,10,researcher,tool_call,external_webhook,258,360.0,3,1,0,tool_redirection
TRACE-01328,8,10,writer,summarize,none,311,30.635750422777225,1,0,0,tool_redirection
TRACE-01328,9,10,researcher,handoff,none,600,41.80029627881618,0,0,0,tool_redirection
TRACE-01328,10,10,planner,respond,none,394,27.25410912007563,0,1,0,tool_redirection
TRACE-01329,1,18,planner,retrieve,none,382,5.792725683496906,0,0,0,prompt_hijacking
TRACE-01329,2,18,planner,respond,none,349,8.650776043412826,1,0,0,prompt_hijacking
TRACE-01329,3,18,planner,retrieve,none,481,8.867280426587257,1,0,0,prompt_hijacking
TRACE-01329,4,18,researcher,respond,none,446,8.084036339150671,1,0,0,prompt_hijacking
TRACE-01329,5,18,planner,retrieve,none,324,13.01219647415979,1,0,0,prompt_hijacking
TRACE-01329,6,18,researcher,respond,none,781,59.479048835231865,0,0,0,prompt_hijacking
TRACE-01329,7,18,researcher,summarize,none,659,53.59816384730054,0,1,0,prompt_hijacking
TRACE-01329,8,18,writer,respond,none,295,39.379652979906226,0,0,0,prompt_hijacking
TRACE-01329,9,18,researcher,summarize,none,545,23.29792028788198,0,0,0,prompt_hijacking
TRACE-01329,10,18,researcher,retrieve,none,467,14.709473694685132,1,0,0,prompt_hijacking
TRACE-01329,11,18,analyst,tool_call,calculator,503,16.07312346544328,0,0,0,prompt_hijacking
TRACE-01329,12,18,writer,tool_call,external_webhook,455,310.0,3,1,0,prompt_hijacking
TRACE-01329,13,18,writer,handoff,none,238,19.320942846885593,0,0,0,prompt_hijacking
TRACE-01329,14,18,researcher,retrieve,none,394,33.73099884398463,0,0,0,prompt_hijacking
TRACE-01329,15,18,planner,handoff,none,571,20.373933882741763,1,0,0,prompt_hijacking
TRACE-01329,16,18,writer,respond,none,254,67.03072788349206,1,0,0,prompt_hijacking
TRACE-01329,17,18,writer,summarize,none,328,20.413363827076445,1,0,0,prompt_hijacking
TRACE-01329,18,18,writer,tool_call,vector_db,537,17.213414564854727,1,0,0,prompt_hijacking
TRACE-01330,1,9,planner,tool_call,internal_api,181,19.756399544721972,0,0,0,benign
TRACE-01330,2,9,analyst,retrieve,none,359,74.53067244747697,0,0,0,benign
TRACE-01330,3,9,writer,respond,none,677,23.103817346972196,0,0,0,benign
TRACE-01330,4,9,researcher,retrieve,none,520,40.84070956872997,0,0,0,benign
TRACE-01330,5,9,planner,handoff,none,359,66.47123154412381,1,0,1,benign
TRACE-01330,6,9,researcher,summarize,none,582,9.323540821281483,1,0,0,benign
TRACE-01330,7,9,analyst,retrieve,none,578,46.03240031084592,0,0,0,benign
TRACE-01330,8,9,planner,retrieve,none,459,23.727102724110903,1,0,0,benign
TRACE-01330,9,9,writer,tool_call,internal_api,487,35.13458526128076,1,0,0,benign
TRACE-01331,1,18,researcher,tool_call,internal_api,284,5.395559139980116,0,0,0,benign
TRACE-01331,2,18,writer,tool_call,internal_api,626,40.7768286405576,1,0,0,benign
TRACE-01331,3,18,analyst,tool_call,vector_db,240,17.536335867949106,0,0,1,benign
TRACE-01331,4,18,researcher,retrieve,none,222,106.82851000944868,0,0,0,benign
TRACE-01331,5,18,writer,summarize,none,363,3.5172054436772555,0,0,0,benign
TRACE-01331,6,18,researcher,retrieve,none,221,11.067300461427912,1,0,0,benign
TRACE-01331,7,18,writer,summarize,none,247,17.633264172907662,2,0,0,benign
TRACE-01331,8,18,writer,summarize,none,401,5.881569104765889,1,0,0,benign
TRACE-01331,9,18,writer,summarize,none,498,22.85507095397788,0,0,0,benign
TRACE-01331,10,18,researcher,tool_call,calculator,224,12.440811870894056,1,0,0,benign
TRACE-01331,11,18,analyst,handoff,none,204,29.551112443459846,0,0,0,benign
TRACE-01331,12,18,researcher,summarize,none,427,10.68370769318415,1,0,0,benign
TRACE-01331,13,18,analyst,tool_call,internal_api,329,5.958806278861223,0,0,0,benign
TRACE-01331,14,18,planner,retrieve,none,410,14.543013065042171,1,0,0,benign
TRACE-01331,15,18,analyst,respond,none,377,36.90119383358069,1,0,0,benign
TRACE-01331,16,18,writer,handoff,none,147,52.914349161118245,0,0,0,benign
TRACE-01331,17,18,writer,respond,none,162,8.75043042551617,0,0,0,benign
TRACE-01331,18,18,analyst,retrieve,none,448,75.68439564756999,0,0,0,benign
TRACE-01332,1,18,writer,tool_call,internal_search,623,39.1715983380266,1,0,0,prompt_hijacking
TRACE-01332,2,18,planner,summarize,none,570,13.785292841024024,0,0,0,prompt_hijacking
TRACE-01332,3,18,analyst,summarize,none,555,64.5110156758587,0,0,0,prompt_hijacking
TRACE-01332,4,18,researcher,tool_call,internal_search,232,25.11976102569152,0,0,0,prompt_hijacking
TRACE-01332,5,18,analyst,respond,none,683,51.22150470344924,0,0,0,prompt_hijacking
