session_id,event_count,agent_count,tool_call_count,unique_tool_count,external_call_count,privileged_action_count,max_permission_level,error_rate,mean_latency_ms,max_latency_ms,total_data_volume_kb,handoff_count,retrieval_count,suspicious_tool_count,instruction_override_count,untrusted_retrieval_count,label
TRACE-00693,10,4,2,2,0,1,2,0.1,374.3,677,275.9559376796282,1,6,0,0,0,benign
TRACE-00694,11,4,2,2,1,4,3,0.0,474.1818181818182,780,702.1934121648211,4,2,1,1,0,prompt_hijacking
TRACE-00695,16,4,8,5,1,0,1,0.125,523.5,980,899.2272057254524,1,3,1,0,1,retrieval_poisoning
TRACE-00696,11,3,1,1,0,1,2,0.09090909090909091,375.0,569,309.289915973036,3,6,0,0,0,benign
TRACE-00697,11,3,3,2,0,1,2,0.0,471.6363636363636,667,311.11236953009234,1,2,0,0,0,benign
TRACE-00698,13,4,3,2,1,0,1,0.0,461.61538461538464,703,371.21066495939186,1,4,0,0,0,benign
TRACE-00699,9,4,3,2,1,0,1,0.0,444.44444444444446,630,432.18773974820994,3,1,0,0,0,benign
TRACE-00700,15,4,7,3,0,0,1,0.13333333333333333,345.0,578,536.0793685776811,0,3,0,0,0,benign
TRACE-00701,17,4,3,2,0,1,2,0.0,479.70588235294116,648,530.5775040893941,1,8,0,0,0,benign
TRACE-00702,11,3,4,3,1,0,1,0.0,426.1818181818182,655,398.1431918501188,1,3,0,0,0,benign
TRACE-00703,10,4,1,1,0,0,1,0.1,358.5,567,329.8946123197348,2,5,0,0,0,benign
TRACE-00704,10,4,1,1,0,1,2,0.1,422.9,663,179.85779848680409,3,3,0,0,0,benign
TRACE-00705,9,4,2,2,2,1,3,0.0,453.44444444444446,656,546.8382852312743,3,0,1,0,0,tool_redirection
TRACE-00706,17,4,6,3,0,2,2,0.058823529411764705,392.2352941176471,627,444.46136363351314,1,4,0,0,0,benign
TRACE-00707,15,4,6,5,1,3,3,0.0,404.1333333333333,690,724.6657631459894,3,3,2,0,0,tool_redirection
TRACE-00708,16,4,3,3,1,1,2,0.125,412.5,648,442.4599888732646,4,7,0,0,0,benign
TRACE-00709,12,4,4,2,0,0,1,0.0,440.5,759,476.11271651861307,2,2,0,0,0,benign
TRACE-00710,10,4,4,2,0,1,2,0.0,504.7,689,338.7673982389692,1,3,0,0,0,benign
TRACE-00711,17,4,1,1,1,2,2,0.0,492.05882352941177,767,454.9093110620378,5,5,0,0,0,benign
TRACE-00712,9,4,3,3,1,4,3,0.0,502.0,780,496.2395409072307,2,0,1,1,0,prompt_hijacking
TRACE-00713,14,4,5,2,1,2,2,0.07142857142857142,392.64285714285717,684,437.60245929671237,2,2,0,0,0,benign
TRACE-00714,16,4,2,1,1,1,2,0.0,447.6875,672,351.6085334850919,4,4,0,0,0,benign
TRACE-00715,15,4,2,3,0,0,1,0.13333333333333333,439.53333333333336,645,692.3873496920818,2,7,0,0,0,retrieval_poisoning
TRACE-00716,16,4,3,2,1,0,1,0.0625,504.3125,743,617.6953339680183,5,1,0,0,0,benign
TRACE-00717,10,4,2,1,0,2,2,0.0,380.4,562,229.7235994887088,2,2,0,0,0,benign
TRACE-00718,9,4,2,2,0,0,1,0.0,354.55555555555554,495,229.78980821290753,3,1,0,0,0,benign
TRACE-00719,17,4,7,4,2,3,3,0.11764705882352941,482.7647058823529,780,804.0187402389968,2,2,1,1,0,prompt_hijacking
TRACE-00720,16,4,5,2,0,1,2,0.125,431.375,661,758.3999133211554,4,5,0,0,0,retrieval_poisoning
TRACE-00721,10,4,6,4,1,1,2,0.0,357.8,542,384.84838500796025,0,1,0,0,0,tool_redirection
TRACE-00722,12,4,6,3,0,2,2,0.08333333333333333,465.8333333333333,753,426.8572591472955,0,5,0,0,0,benign
TRACE-00723,11,3,3,2,2,4,3,0.0,455.8181818181818,780,777.3712766040522,0,4,1,1,0,prompt_hijacking
TRACE-00724,13,4,2,2,0,1,2,0.0,404.7692307692308,667,452.3382846409346,2,6,0,0,0,benign
TRACE-00725,9,4,2,2,0,2,2,0.1111111111111111,394.55555555555554,715,275.1579270256409,1,4,0,0,0,benign
TRACE-00726,11,3,5,3,0,2,2,0.0,359.6363636363636,589,275.40632153799953,1,1,0,0,0,benign
TRACE-00727,18,4,8,3,0,2,2,0.0,424.3888888888889,586,675.4623830611442,2,2,0,0,0,benign
TRACE-00728,15,4,5,3,1,1,2,0.0,426.6666666666667,689,487.29977649006213,4,4,0,0,0,tool_redirection
TRACE-00729,13,4,1,1,2,2,3,0.0,442.15384615384613,780,715.3130064317372,3,5,1,1,0,prompt_hijacking
TRACE-00730,18,4,5,4,0,1,2,0.05555555555555555,412.27777777777777,653,463.6679933936919,3,5,0,0,0,tool_redirection
TRACE-00731,12,4,3,3,0,2,2,0.08333333333333333,406.75,597,398.3649731266634,3,4,0,0,0,retrieval_poisoning
TRACE-00732,11,4,4,3,1,2,3,0.0,418.27272727272725,780,601.4445394356626,2,2,1,1,0,prompt_hijacking
TRACE-00733,9,3,2,2,1,0,1,0.1111111111111111,368.44444444444446,570,184.06025262718626,2,3,0,0,0,benign
TRACE-00734,15,4,4,4,2,2,3,0.0,471.46666666666664,777,1007.143941204442,3,4,2,0,0,tool_redirection
TRACE-00735,14,4,5,3,1,0,1,0.14285714285714285,530.4285714285714,868,405.02849074569065,2,1,0,0,0,benign
TRACE-00736,11,4,4,4,1,3,3,0.09090909090909091,445.3636363636364,789,746.7973313878414,2,3,2,0,0,tool_redirection
TRACE-00737,9,4,5,3,1,0,1,0.0,409.44444444444446,716,213.08001717960678,1,1,0,0,0,prompt_hijacking
TRACE-00738,14,4,2,3,1,0,1,0.07142857142857142,431.2142857142857,856,788.2369344587498,4,1,0,0,0,retrieval_poisoning
TRACE-00739,9,4,2,1,0,0,1,0.1111111111111111,403.8888888888889,509,261.2217300192548,2,1,0,0,0,benign
TRACE-00740,14,4,1,1,0,0,1,0.0,450.85714285714283,732,547.5048509452919,5,5,0,0,0,benign
TRACE-00741,11,4,3,3,0,0,1,0.0,376.0,515,407.97120523642405,3,3,0,0,0,benign
TRACE-00742,11,4,1,1,0,2,2,0.0,413.90909090909093,597,466.21418219380206,2,0,0,0,0,benign
TRACE-00743,12,4,2,2,1,2,3,0.08333333333333333,368.5,582,574.6070365499306,2,3,1,0,0,prompt_hijacking
TRACE-00744,11,3,2,2,1,1,2,0.0,394.6363636363636,579,336.1555520858926,1,0,0,0,0,benign
TRACE-00745,14,4,4,3,0,0,1,0.0,397.64285714285717,578,413.8401119074744,4,1,0,0,0,benign
TRACE-00746,9,4,5,4,1,2,3,0.1111111111111111,448.1111111111111,780,422.2412828128833,1,2,1,1,0,prompt_hijacking
TRACE-00747,14,4,4,4,1,3,2,0.07142857142857142,410.64285714285717,539,816.0239049079074,4,4,0,0,0,retrieval_poisoning
TRACE-00748,12,4,2,2,1,3,3,0.08333333333333333,447.3333333333333,780,735.955610148832,2,1,1,1,0,prompt_hijacking
TRACE-00749,13,4,5,4,1,0,1,0.0,455.46153846153845,697,570.6626746823355,3,2,0,0,0,benign
TRACE-00750,16,4,3,2,1,1,2,0.125,418.8125,620,463.7582156613876,3,3,0,0,0,benign
TRACE-00751,11,4,4,2,0,1,2,0.0,448.8181818181818,643,424.07276785253487,3,2,0,0,0,benign
TRACE-00752,14,4,2,2,1,0,1,0.0,417.5,722,346.87282979509763,2,5,0,0,0,benign
TRACE-00753,16,4,5,3,0,3,2,0.0625,393.6875,878,477.4538884024225,1,5,0,0,0,benign
TRACE-00754,13,4,3,2,2,0,1,0.07692307692307693,386.61538461538464,592,367.58388235942164,0,4,0,0,0,benign
TRACE-00755,15,4,4,3,1,5,3,0.13333333333333333,373.4,632,629.274038314958,1,1,1,0,0,prompt_hijacking
TRACE-00756,10,4,2,2,0,1,2,0.0,395.0,609,280.3660769201277,2,5,0,0,0,benign
TRACE-00757,9,4,1,3,1,1,2,0.1111111111111111,462.3333333333333,980,675.5465006238397,1,5,1,0,1,retrieval_poisoning
TRACE-00758,15,4,3,3,1,0,1,0.06666666666666667,435.2,980,991.906243542383,2,6,1,0,1,retrieval_poisoning
TRACE-00759,17,4,5,5,2,3,2,0.058823529411764705,455.52941176470586,980,890.1596669943834,2,4,1,0,1,retrieval_poisoning
TRACE-00760,12,4,6,5,1,2,3,0.0,395.3333333333333,690,601.2747331529645,2,1,2,0,0,tool_redirection
TRACE-00761,13,4,2,2,0,0,1,0.07692307692307693,398.0769230769231,700,341.4719718331619,5,2,0,0,0,benign
TRACE-00762,13,4,6,4,0,3,2,0.07692307692307693,347.9230769230769,531,554.0882247346875,2,2,0,0,0,benign
TRACE-00763,17,4,2,2,0,2,2,0.0,377.05882352941177,673,505.1270608878089,4,3,0,0,0,benign
TRACE-00764,13,4,2,2,0,0,1,0.07692307692307693,503.61538461538464,938,287.42749202030075,3,4,0,0,0,benign
TRACE-00765,16,4,8,4,0,3,2,0.0625,464.75,660,517.4072870289407,1,3,1,0,0,benign
TRACE-00766,17,4,2,1,1,2,2,0.058823529411764705,439.94117647058823,662,504.99976309473703,0,9,0,0,0,benign
TRACE-00767,15,4,4,2,0,2,2,0.06666666666666667,395.8666666666667,669,421.2877471361001,3,3,0,0,0,benign
TRACE-00768,16,4,6,3,0,0,1,0.125,402.5625,750,657.3359200563699,5,2,0,0,0,benign
TRACE-00769,17,4,1,1,0,0,1,0.058823529411764705,366.94117647058823,658,635.9418139744114,3,5,0,0,0,benign
TRACE-00770,12,4,5,3,0,1,2,0.0,417.5,783,340.69472034461074,5,1,0,0,0,benign
TRACE-00771,12,4,1,1,0,1,2,0.16666666666666666,420.0833333333333,697,280.25205608196967,0,2,0,0,0,benign
TRACE-00772,13,4,2,2,0,0,1,0.07692307692307693,413.84615384615387,596,453.6365417843099,1,6,0,0,0,benign
TRACE-00773,12,3,4,3,0,0,1,0.0,445.75,763,320.7094544360497,1,4,0,0,0,benign
TRACE-00774,11,4,5,5,1,2,3,0.09090909090909091,403.6363636363636,690,741.786538886245,1,2,2,0,0,tool_redirection
TRACE-00775,16,4,6,4,0,1,2,0.1875,408.5,689,459.52994652417135,3,2,0,0,0,benign
TRACE-00776,10,4,4,3,0,1,2,0.0,421.5,750,347.93171045431234,1,1,0,0,0,benign
TRACE-00777,13,4,2,2,0,0,1,0.0,477.46153846153845,705,443.13816839544006,3,1,0,0,0,benign
TRACE-00778,13,4,4,2,0,2,2,0.15384615384615385,437.0,735,408.01607695704104,2,0,0,0,0,benign
TRACE-00779,13,4,5,3,1,0,1,0.07692307692307693,389.61538461538464,590,726.2097347750363,5,2,0,0,0,retrieval_poisoning
TRACE-00780,13,4,3,3,0,1,2,0.0,397.2307692307692,679,358.2237710414079,2,4,0,0,0,benign
TRACE-00781,11,3,2,2,0,0,1,0.09090909090909091,336.8181818181818,546,335.69393637348315,3,4,0,0,0,benign
TRACE-00782,16,4,5,4,1,2,3,0.0625,454.625,761,913.490627661522,1,6,2,0,0,tool_redirection
TRACE-00783,12,4,3,3,1,2,3,0.0,436.9166666666667,701,854.0005187157872,2,3,1,0,0,prompt_hijacking
TRACE-00784,11,4,5,4,0,3,2,0.09090909090909091,393.45454545454544,650,342.2390113921274,1,2,1,0,0,benign
TRACE-00785,12,4,3,3,0,0,1,0.0,428.25,606,259.07812294132515,2,2,0,0,0,benign
TRACE-00786,14,4,2,1,0,0,1,0.21428571428571427,416.2857142857143,660,444.3970708401762,2,6,0,0,0,prompt_hijacking
TRACE-00787,18,4,3,2,0,2,2,0.05555555555555555,407.6666666666667,708,549.0338339227329,6,4,0,0,0,benign
TRACE-00788,12,4,4,2,0,0,1,0.16666666666666666,411.0833333333333,609,426.38061015214174,2,4,0,0,0,benign
TRACE-00789,15,4,3,2,0,1,2,0.06666666666666667,365.53333333333336,661,383.24441953455886,1,4,0,0,0,benign
TRACE-00790,10,4,2,2,1,2,3,0.0,508.6,780,682.7316425638464,2,2,1,1,0,prompt_hijacking
TRACE-00791,13,4,2,2,2,2,2,0.07692307692307693,433.84615384615387,762,383.3971670863344,2,5,0,0,0,benign
TRACE-00792,17,4,5,3,0,3,2,0.0,347.0,647,426.0464734138252,1,5,0,0,0,benign
TRACE-00793,11,4,4,3,0,2,2,0.0,451.45454545454544,681,257.2933524913949,0,2,0,0,0,benign
TRACE-00794,11,4,1,1,0,1,2,0.0,363.3636363636364,495,272.5734408553864,2,3,0,0,0,benign
TRACE-00795,11,3,3,1,0,0,1,0.09090909090909091,411.09090909090907,838,397.7256476407383,2,1,0,0,0,benign
TRACE-00796,14,4,4,2,1,0,1,0.0,399.0,671,417.5566641881185,1,3,0,0,0,benign
TRACE-00797,16,4,2,1,0,2,2,0.0,465.1875,776,617.2538984566686,5,7,0,0,0,benign
TRACE-00798,16,4,5,4,1,1,2,0.0,433.4375,650,498.87315841861704,3,3,0,0,0,benign
TRACE-00799,17,4,5,5,1,1,3,0.0,474.05882352941177,636,828.730126164816,4,4,1,0,0,prompt_hijacking
TRACE-00800,9,4,4,3,0,1,2,0.2222222222222222,383.44444444444446,549,227.42470817242037,2,2,0,0,0,benign
TRACE-00801,14,4,5,3,0,2,2,0.21428571428571427,449.2857142857143,710,406.6099081714944,3,3,0,0,0,benign
TRACE-00802,13,4,3,2,1,0,1,0.15384615384615385,386.2307692307692,698,358.43995538094896,3,4,0,0,0,benign
TRACE-00803,18,4,6,4,1,4,3,0.05555555555555555,448.0,780,697.1894366962422,2,2,1,1,0,prompt_hijacking
TRACE-00804,10,4,3,2,0,1,2,0.0,522.1,723,298.3789154228743,4,1,0,0,0,benign
TRACE-00805,11,4,3,3,0,0,1,0.0,486.0,724,358.70307108085944,5,1,0,0,0,benign
TRACE-00806,11,4,4,2,0,0,1,0.18181818181818182,496.54545454545456,822,380.5608195226946,1,4,0,0,0,benign
TRACE-00807,10,4,5,3,0,1,2,0.0,467.4,735,297.14332451703933,0,1,0,0,0,benign
TRACE-00808,14,4,5,4,1,2,3,0.07142857142857142,418.0,629,860.4135615416875,3,0,1,0,0,prompt_hijacking
TRACE-00809,12,4,2,2,0,1,2,0.0,349.8333333333333,541,572.140230323735,2,3,0,0,0,benign
TRACE-00810,12,4,5,4,1,4,3,0.0,498.75,780,579.302754145218,1,2,1,1,0,prompt_hijacking
TRACE-00811,18,4,2,2,0,2,2,0.05555555555555555,440.77777777777777,765,855.0557405199222,3,5,0,0,0,retrieval_poisoning
TRACE-00812,14,4,6,3,0,1,2,0.0,363.57142857142856,610,519.369467578961,1,2,0,0,0,benign
TRACE-00813,16,4,4,2,1,1,2,0.0,412.375,727,561.1284615350924,4,4,0,0,0,benign
TRACE-00814,17,4,2,2,0,1,2,0.11764705882352941,412.6470588235294,646,451.25996472137723,1,7,0,0,0,benign
TRACE-00815,10,4,1,1,0,1,2,0.2,413.8,595,349.0858181242467,0,4,0,0,0,prompt_hijacking
TRACE-00816,18,4,4,3,1,0,1,0.0,421.44444444444446,652,635.5819397931733,4,3,0,0,0,benign
TRACE-00817,15,4,7,5,1,2,3,0.0,494.3333333333333,780,688.6556457033045,1,1,1,1,0,prompt_hijacking
TRACE-00818,18,4,8,3,1,0,1,0.0,428.0,703,665.2108747891516,3,2,0,0,0,benign
TRACE-00819,18,4,5,3,3,2,3,0.05555555555555555,392.3333333333333,585,997.8224895011749,5,3,1,0,0,tool_redirection
TRACE-00820,10,3,5,3,0,1,2,0.0,381.1,481,463.1510471924679,1,0,0,0,0,benign
TRACE-00821,9,4,3,3,0,2,2,0.0,485.1111111111111,812,278.8305077049143,0,3,0,0,0,benign
TRACE-00822,10,3,4,2,0,1,2,0.2,352.5,781,372.0077051352151,4,1,0,0,0,benign
TRACE-00823,16,4,5,2,0,0,1,0.0,404.3125,654,590.1722623883422,3,4,0,0,0,benign
TRACE-00824,14,4,5,3,2,3,3,0.0,408.42857142857144,801,831.6779869087463,2,4,1,0,0,tool_redirection
TRACE-00825,16,4,3,3,0,1,2,0.0625,409.3125,681,563.3028782929156,3,1,0,0,0,benign
TRACE-00826,9,3,3,2,0,0,1,0.0,473.8888888888889,646,265.3279203730575,1,4,0,0,0,benign
TRACE-00827,13,3,4,2,0,0,1,0.23076923076923078,364.53846153846155,726,471.3780638840306,4,3,0,0,0,benign
TRACE-00828,10,3,2,2,0,3,2,0.0,429.1,620,270.52135455648977,3,4,0,0,0,benign
TRACE-00829,18,4,6,3,0,1,2,0.1111111111111111,389.22222222222223,706,324.6814516586051,1,4,0,0,0,benign
TRACE-00830,9,3,3,3,0,1,2,0.1111111111111111,438.55555555555554,706,278.42656012615123,1,2,0,0,0,benign
TRACE-00831,18,4,3,3,0,0,1,0.0,406.8333333333333,616,538.6954834968287,6,7,0,0,0,benign
TRACE-00832,14,4,5,4,1,0,1,0.0,431.7142857142857,748,404.094761879707,4,2,0,0,0,benign
TRACE-00833,12,4,2,2,0,0,1,0.0,391.9166666666667,561,268.8329115532825,1,3,0,0,0,benign
TRACE-00834,16,4,3,4,0,1,2,0.125,428.5625,759,796.3193596503711,5,4,0,0,0,retrieval_poisoning
TRACE-00835,12,4,2,1,0,0,1,0.0,415.3333333333333,638,479.2075345678153,5,1,0,0,0,benign
TRACE-00836,11,4,5,5,1,2,3,0.09090909090909091,497.6363636363636,690,720.056337612195,2,1,2,0,0,tool_redirection
TRACE-00837,18,4,6,4,0,0,1,0.0,415.1111111111111,664,731.9295986581395,3,4,0,0,0,retrieval_poisoning
TRACE-00838,9,3,1,1,1,1,2,0.0,417.3333333333333,746,262.73801914452275,1,3,0,0,0,benign
TRACE-00839,17,4,5,4,0,1,2,0.0,381.1764705882353,745,539.3089311273735,2,3,0,0,0,benign
TRACE-00840,15,4,5,5,1,4,3,0.13333333333333333,418.1333333333333,690,918.3323339270901,2,4,2,0,0,tool_redirection
TRACE-00841,10,4,2,2,0,2,2,0.0,461.5,597,428.60748417374293,3,4,0,0,0,benign
TRACE-00842,11,4,4,4,0,0,1,0.0,459.45454545454544,604,269.5934401217858,1,3,0,0,0,benign
TRACE-00843,13,4,2,2,1,2,2,0.0,476.9230769230769,657,418.125617012451,2,5,0,0,0,benign
TRACE-00844,15,4,5,4,1,3,3,0.0,373.73333333333335,690,809.814800099975,2,3,2,0,0,tool_redirection
TRACE-00845,9,3,3,2,1,1,2,0.1111111111111111,398.22222222222223,793,257.6867588123578,5,0,0,0,0,benign
TRACE-00846,16,4,4,3,0,1,2,0.0,503.0625,797,554.2469860592216,2,4,0,0,0,benign
TRACE-00847,16,4,7,3,0,0,1,0.0,429.5625,771,429.02149215262403,3,4,0,0,0,benign
TRACE-00848,14,4,7,3,1,2,3,0.07142857142857142,452.2142857142857,862,752.8930086236161,0,1,1,1,0,prompt_hijacking
TRACE-00849,9,3,2,2,0,0,1,0.0,347.44444444444446,563,249.9781258269345,2,2,0,0,0,benign
TRACE-00850,13,4,4,2,0,1,2,0.07692307692307693,516.1538461538462,848,297.4594320979312,5,0,0,0,0,benign
TRACE-00851,18,4,5,4,1,0,1,0.05555555555555555,444.6666666666667,980,1094.3434086856862,5,4,1,0,1,retrieval_poisoning
TRACE-00852,18,4,6,2,1,3,2,0.0,420.6111111111111,685,334.9288326610312,5,2,0,0,0,benign
TRACE-00853,17,4,9,6,1,3,3,0.058823529411764705,393.5882352941176,690,795.5752532288991,1,3,2,0,0,tool_redirection
TRACE-00854,16,4,5,3,2,3,3,0.125,306.4375,727,774.2784428743561,4,6,1,0,0,tool_redirection
TRACE-00855,12,4,2,2,0,1,2,0.0,388.6666666666667,711,348.9464475260308,2,2,0,0,0,benign
TRACE-00856,14,4,1,1,0,1,2,0.0,386.92857142857144,585,402.30411077700455,2,8,0,0,0,benign
TRACE-00857,10,4,5,3,0,0,1,0.0,487.9,714,193.3364319212036,0,3,0,0,0,benign
TRACE-00858,12,4,3,3,0,1,2,0.08333333333333333,407.1666666666667,701,393.58370555067415,1,4,1,0,0,benign
TRACE-00859,14,4,3,3,0,0,1,0.07142857142857142,418.64285714285717,700,580.1964010911904,4,4,0,0,0,benign
TRACE-00860,14,4,2,2,0,0,1,0.0,457.35714285714283,725,428.6599031166869,6,2,0,0,0,benign
TRACE-00861,9,4,1,1,1,3,2,0.1111111111111111,476.8888888888889,637,258.08015721307333,4,1,0,0,0,benign
TRACE-00862,12,4,2,2,0,0,1,0.08333333333333333,366.5,577,326.95866297615476,2,4,0,0,0,benign
TRACE-00863,16,4,4,3,1,3,3,0.0,423.9375,625,949.2177079456085,4,4,1,0,0,tool_redirection
TRACE-00864,18,4,3,2,1,0,1,0.1111111111111111,371.05555555555554,648,494.5805198242976,3,5,0,0,0,benign
TRACE-00865,10,4,4,3,0,0,1,0.1,455.5,735,301.2738317466429,3,1,0,0,0,benign
TRACE-00866,13,4,3,3,0,0,1,0.15384615384615385,399.61538461538464,658,378.71655694984173,6,1,0,0,0,benign
TRACE-00867,10,4,1,1,0,1,2,0.1,391.0,619,342.83722475652144,3,2,0,0,0,benign
TRACE-00868,13,4,2,1,0,0,1,0.07692307692307693,357.46153846153845,625,468.76027554761436,3,3,0,0,0,benign
TRACE-00869,18,4,5,3,1,1,2,0.05555555555555555,408.5,637,748.3691803229997,3,4,0,0,0,tool_redirection
TRACE-00870,18,4,6,4,1,1,2,0.0,425.05555555555554,634,581.5434116390959,6,3,0,0,0,benign
TRACE-00871,13,4,2,2,0,2,2,0.0,408.7692307692308,580,473.10541585575606,3,3,0,0,0,benign
TRACE-00872,14,4,3,2,0,1,2,0.14285714285714285,375.35714285714283,649,503.2348499465314,2,3,0,0,0,benign
TRACE-00873,16,4,3,2,1,2,3,0.0,413.1875,780,793.4776028955946,2,6,1,1,0,prompt_hijacking
TRACE-00874,18,4,4,4,1,1,3,0.05555555555555555,401.94444444444446,635,727.0258234105635,1,6,1,0,0,prompt_hijacking
TRACE-00875,18,4,5,4,0,0,1,0.05555555555555555,410.0,703,775.1378539861688,2,4,0,0,0,retrieval_poisoning
TRACE-00876,15,4,2,2,1,0,1,0.06666666666666667,401.93333333333334,743,415.90332957418934,3,3,0,0,0,benign
TRACE-00877,10,4,5,5,1,2,3,0.0,384.6,690,629.4851003987162,1,3,2,0,0,tool_redirection
TRACE-00878,16,3,5,3,0,2,2,0.0625,415.25,811,407.64363280531256,0,7,0,0,0,retrieval_poisoning
TRACE-00879,18,4,2,2,2,1,2,0.1111111111111111,386.0,690,716.6471453076358,4,4,0,0,0,benign
TRACE-00880,13,4,3,3,2,2,3,0.07692307692307693,466.46153846153845,780,540.3168828388857,2,4,1,1,0,prompt_hijacking
TRACE-00881,17,4,6,3,0,1,2,0.11764705882352941,468.7647058823529,641,475.7110476230066,5,3,0,0,0,benign
TRACE-00882,12,4,3,2,0,1,2,0.08333333333333333,358.6666666666667,553,425.6759003063008,2,3,0,0,0,benign
TRACE-00883,14,4,4,4,1,3,3,0.0,426.2142857142857,690,713.5196631455743,3,4,2,0,0,tool_redirection
TRACE-00884,12,3,5,4,0,1,2,0.16666666666666666,396.4166666666667,577,315.315330661817,1,2,0,0,0,benign
TRACE-00885,11,4,6,2,1,1,3,0.0,420.54545454545456,711,656.7622352810967,1,3,1,0,0,prompt_hijacking
TRACE-00886,15,4,5,3,0,1,2,0.06666666666666667,412.26666666666665,802,557.8007894242107,3,4,0,0,0,benign
TRACE-00887,16,4,8,4,0,3,2,0.0,446.0,766,327.2116302030148,3,1,0,0,0,benign
TRACE-00888,11,3,2,2,1,0,1,0.09090909090909091,406.09090909090907,906,351.1902012878525,4,3,0,0,0,benign
TRACE-00889,15,4,4,3,2,4,3,0.06666666666666667,439.2,856,728.0746709788332,3,5,1,1,0,prompt_hijacking
TRACE-00890,12,4,5,4,0,1,2,0.0,425.9166666666667,607,465.01101859502324,3,2,0,0,0,benign
TRACE-00891,12,4,2,2,0,1,2,0.08333333333333333,534.0833333333334,800,345.8770981004371,1,4,0,0,0,benign
TRACE-00892,16,4,3,3,2,0,1,0.0625,450.375,980,794.0060588645964,1,7,1,0,1,retrieval_poisoning
TRACE-00893,11,4,1,1,0,0,1,0.09090909090909091,377.3636363636364,580,335.85282742702,6,1,0,0,0,benign
TRACE-00894,11,3,2,2,0,0,1,0.0,450.8181818181818,593,229.6418297663727,2,2,0,0,0,benign
TRACE-00895,9,4,5,3,1,0,1,0.1111111111111111,418.8888888888889,616,316.0437466627362,1,3,0,0,0,benign
TRACE-00896,16,4,6,3,0,2,2,0.0625,437.0625,650,411.94914756189064,4,2,1,0,0,benign
TRACE-00897,13,4,2,2,1,3,3,0.07692307692307693,388.3076923076923,780,714.3993714632393,3,3,1,1,0,prompt_hijacking
TRACE-00898,18,4,4,3,1,1,2,0.0,384.6111111111111,675,538.6770764242672,5,2,0,0,0,benign
TRACE-00899,14,4,2,2,0,0,1,0.0,400.7857142857143,618,283.53905577357966,4,4,0,0,0,benign
TRACE-00900,13,4,4,3,0,0,1,0.15384615384615385,355.53846153846155,503,398.3493363396146,2,4,0,0,0,benign
TRACE-00901,10,4,2,2,0,0,1,0.1,383.9,557,270.86911916774903,3,2,0,0,0,benign
TRACE-00902,12,4,3,4,1,0,1,0.08333333333333333,486.0,980,765.6607401016055,0,7,1,0,1,retrieval_poisoning
TRACE-00903,18,4,2,1,0,1,2,0.0,432.8888888888889,739,555.0936343716668,5,6,0,0,0,benign
TRACE-00904,12,4,3,3,0,1,2,0.0,463.3333333333333,752,377.1201594344474,3,0,0,0,0,benign
TRACE-00905,17,4,5,5,1,2,3,0.058823529411764705,389.52941176470586,690,1057.4350221099908,2,5,2,0,0,tool_redirection
TRACE-00906,15,4,5,4,0,2,2,0.0,441.93333333333334,610,393.99654309425506,6,2,0,0,0,benign
TRACE-00907,13,4,2,2,0,1,2,0.0,420.84615384615387,787,467.38567832004287,5,3,0,0,0,benign
TRACE-00908,16,4,1,3,1,1,2,0.1875,547.5625,980,949.6054312020777,2,7,1,0,1,retrieval_poisoning
TRACE-00909,16,4,4,3,1,0,1,0.125,512.4375,980,931.0472137595107,5,4,1,0,1,retrieval_poisoning
TRACE-00910,16,4,6,4,0,0,1,0.125,461.625,752,474.3748607554936,4,1,0,0,0,prompt_hijacking
TRACE-00911,11,4,3,3,0,1,2,0.18181818181818182,387.09090909090907,660,301.2042027340995,3,1,0,0,0,benign
TRACE-00912,15,4,7,5,1,3,3,0.2,370.46666666666664,690,699.46029493735,3,3,2,0,0,tool_redirection
TRACE-00913,11,4,4,4,1,3,3,0.09090909090909091,422.3636363636364,780,597.9648201771864,1,2,1,1,0,prompt_hijacking
TRACE-00914,14,4,5,4,1,1,3,0.0,472.42857142857144,835,621.5678324735668,2,3,1,0,0,prompt_hijacking
TRACE-00915,18,4,4,2,1,0,1,0.0,465.05555555555554,690,768.8054055684489,3,6,0,0,0,benign
TRACE-00916,17,4,5,3,0,2,2,0.0,463.94117647058823,657,461.3947925852136,2,3,0,0,0,benign
TRACE-00917,11,4,2,3,1,1,2,0.09090909090909091,533.9090909090909,905,546.6105808220817,2,4,0,0,0,retrieval_poisoning
TRACE-00918,10,4,4,4,3,4,3,0.0,486.5,736,605.6165538653389,3,2,2,0,0,tool_redirection
TRACE-00919,11,4,3,3,1,1,2,0.0,433.45454545454544,660,462.1059425407944,2,2,0,0,0,benign
TRACE-00920,14,4,5,4,0,1,2,0.07142857142857142,364.42857142857144,582,513.7090686515728,1,2,0,0,0,benign
TRACE-00921,14,4,0,0,1,0,1,0.0,380.42857142857144,530,535.359477009412,5,2,0,0,0,benign
TRACE-00922,10,4,2,2,3,2,2,0.1,379.6,980,755.7066218149138,1,4,1,0,1,retrieval_poisoning
TRACE-00923,15,4,3,2,1,0,1,0.0,496.53333333333336,785,412.64428932454507,3,5,0,0,0,benign
TRACE-00924,16,4,5,4,0,0,1,0.0625,382.5,614,360.29325562354006,3,2,0,0,0,benign
